"";"codigo_region";"region";"codigo_comuna";"comuna";"genero";"variable";"valor";"nivel";"region_corta";"comuna_corta"
"997";16;"Ñuble";16101;"Chillán";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";3,89371812343597;"comuna sexo";"Ñuble";"Chillán"
"998";16;"Ñuble";16101;"Chillán";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";4,86191064119339;"comuna sexo";"Ñuble";"Chillán"
"999";16;"Ñuble";16102;"Bulnes";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";5,56583106517792;"comuna sexo";"Ñuble";"Bulnes"
"1000";16;"Ñuble";16102;"Bulnes";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";7,85239934921265;"comuna sexo";"Ñuble";"Bulnes"
"1001";16;"Ñuble";16103;"Chillán Viejo";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";3,64645533263683;"comuna sexo";"Ñuble";"Chillán Viejo"
"1002";16;"Ñuble";16103;"Chillán Viejo";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";5,2819661796093;"comuna sexo";"Ñuble";"Chillán Viejo"
"1003";16;"Ñuble";16104;"El Carmen";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";8,48299786448479;"comuna sexo";"Ñuble";"El Carmen"
"1004";16;"Ñuble";16104;"El Carmen";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";9,57767218351364;"comuna sexo";"Ñuble";"El Carmen"
"1005";16;"Ñuble";16105;"Pemuco";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";5,18796034157276;"comuna sexo";"Ñuble";"Pemuco"
"1006";16;"Ñuble";16105;"Pemuco";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";6,35268315672874;"comuna sexo";"Ñuble";"Pemuco"
"1007";16;"Ñuble";16106;"Pinto";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";6,50240853428841;"comuna sexo";"Ñuble";"Pinto"
"1008";16;"Ñuble";16106;"Pinto";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";6,16881027817726;"comuna sexo";"Ñuble";"Pinto"
"1009";16;"Ñuble";16107;"Quillón";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";6,36111870408058;"comuna sexo";"Ñuble";"Quillón"
"1010";16;"Ñuble";16107;"Quillón";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";7,50498995184898;"comuna sexo";"Ñuble";"Quillón"
"1011";16;"Ñuble";16108;"San Ignacio";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";8,49359631538391;"comuna sexo";"Ñuble";"San Ignacio"
"1012";16;"Ñuble";16108;"San Ignacio";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";7,63893276453018;"comuna sexo";"Ñuble";"San Ignacio"
"1013";16;"Ñuble";16109;"Yungay";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";2,71040983498096;"comuna sexo";"Ñuble";"Yungay"
"1014";16;"Ñuble";16109;"Yungay";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";4,68661524355412;"comuna sexo";"Ñuble";"Yungay"
"1015";16;"Ñuble";16201;"Quirihue";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";4,06979322433472;"comuna sexo";"Ñuble";"Quirihue"
"1016";16;"Ñuble";16201;"Quirihue";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";4,7334298491478;"comuna sexo";"Ñuble";"Quirihue"
"1017";16;"Ñuble";16202;"Cobquecura";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";6,02582506835461;"comuna sexo";"Ñuble";"Cobquecura"
"1018";16;"Ñuble";16202;"Cobquecura";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";10,0990422070026;"comuna sexo";"Ñuble";"Cobquecura"
"1019";16;"Ñuble";16203;"Coelemu";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";3,21029387414455;"comuna sexo";"Ñuble";"Coelemu"
"1020";16;"Ñuble";16203;"Coelemu";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";6,93036466836929;"comuna sexo";"Ñuble";"Coelemu"
"1021";16;"Ñuble";16204;"Ninhue";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";4,78391200304031;"comuna sexo";"Ñuble";"Ninhue"
"1022";16;"Ñuble";16204;"Ninhue";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";5,56450188159943;"comuna sexo";"Ñuble";"Ninhue"
"1023";16;"Ñuble";16205;"Portezuelo";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";9,70740467309952;"comuna sexo";"Ñuble";"Portezuelo"
"1024";16;"Ñuble";16205;"Portezuelo";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";6,14623799920082;"comuna sexo";"Ñuble";"Portezuelo"
"1025";16;"Ñuble";16206;"Ránquil";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";2,86537539213896;"comuna sexo";"Ñuble";"Ránquil"
"1026";16;"Ñuble";16206;"Ránquil";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";6,51260539889336;"comuna sexo";"Ñuble";"Ránquil"
"1027";16;"Ñuble";16207;"Trehuaco";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";2,55972687155008;"comuna sexo";"Ñuble";"Trehuaco"
"1028";16;"Ñuble";16207;"Trehuaco";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";4,77808453142643;"comuna sexo";"Ñuble";"Trehuaco"
"1029";16;"Ñuble";16301;"San Carlos";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";5,29918223619461;"comuna sexo";"Ñuble";"San Carlos"
"1030";16;"Ñuble";16301;"San Carlos";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";5,8036532253027;"comuna sexo";"Ñuble";"San Carlos"
"1031";16;"Ñuble";16302;"Coihueco";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";7,43520632386208;"comuna sexo";"Ñuble";"Coihueco"
"1032";16;"Ñuble";16302;"Coihueco";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";7,07011818885803;"comuna sexo";"Ñuble";"Coihueco"
"1033";16;"Ñuble";16303;"Ñiquén";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";4,81851175427437;"comuna sexo";"Ñuble";"Ñiquén"
"1034";16;"Ñuble";16303;"Ñiquén";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";7,0062167942524;"comuna sexo";"Ñuble";"Ñiquén"
"1035";16;"Ñuble";16304;"San Fabián";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";6,38229623436928;"comuna sexo";"Ñuble";"San Fabián"
"1036";16;"Ñuble";16304;"San Fabián";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";5,98116181790829;"comuna sexo";"Ñuble";"San Fabián"
"1037";16;"Ñuble";16305;"San Nicolás";"Masculino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";5,45983389019966;"comuna sexo";"Ñuble";"San Nicolás"
"1038";16;"Ñuble";16305;"San Nicolás";"Femenino";"Porcentaje de asalariados formales dependientes con ingreso imponible igual al ingreso mínimo";5,69048523902893;"comuna sexo";"Ñuble";"San Nicolás"
"1039";1;"Tarapacá";1101;"Iquique";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1320017,125;"comuna";"Tarapacá";"Iquique"
"1040";1;"Tarapacá";1107;"Alto Hospicio";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1060280,375;"comuna";"Tarapacá";"Alto Hospicio"
"1041";1;"Tarapacá";1401;"Pozo Almonte";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1198151,375;"comuna";"Tarapacá";"Pozo Almonte"
"1042";1;"Tarapacá";1402;"Camiña";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1007582,3125;"comuna";"Tarapacá";"Camiña"
"1043";1;"Tarapacá";1403;"Colchane";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1136715,25;"comuna";"Tarapacá";"Colchane"
"1044";1;"Tarapacá";1404;"Huara";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1027459,3125;"comuna";"Tarapacá";"Huara"
"1045";1;"Tarapacá";1405;"Pica";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1206006,75;"comuna";"Tarapacá";"Pica"
"1046";2;"Antofagasta";2101;"Antofagasta";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1426145;"comuna";"Antofagasta";"Antofagasta"
"1047";2;"Antofagasta";2102;"Mejillones";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1304485,75;"comuna";"Antofagasta";"Mejillones"
"1048";2;"Antofagasta";2103;"Sierra Gorda";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1167518,5;"comuna";"Antofagasta";"Sierra Gorda"
"1049";2;"Antofagasta";2104;"Taltal";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1214323,625;"comuna";"Antofagasta";"Taltal"
"1050";2;"Antofagasta";2201;"Calama";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1467305,375;"comuna";"Antofagasta";"Calama"
"1051";2;"Antofagasta";2202;"Ollagüe";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1187241,5;"comuna";"Antofagasta";"Ollagüe"
"1052";2;"Antofagasta";2203;"San Pedro de Atacama";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1153665;"comuna";"Antofagasta";"San Pedro de Atacama"
"1053";2;"Antofagasta";2301;"Tocopilla";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1259909,25;"comuna";"Antofagasta";"Tocopilla"
"1054";2;"Antofagasta";2302;"María Elena";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1315445,125;"comuna";"Antofagasta";"María Elena"
"1055";3;"Atacama";3101;"Copiapó";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1343676,375;"comuna";"Atacama";"Copiapó"
"1056";3;"Atacama";3102;"Caldera";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1300012,875;"comuna";"Atacama";"Caldera"
"1057";3;"Atacama";3103;"Tierra Amarilla";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1094225,25;"comuna";"Atacama";"Tierra Amarilla"
"1058";3;"Atacama";3201;"Chañaral";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1248008,625;"comuna";"Atacama";"Chañaral"
"1059";3;"Atacama";3202;"Diego de Almagro";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1432136,375;"comuna";"Atacama";"Diego de Almagro"
"1060";3;"Atacama";3301;"Vallenar";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1301077,5;"comuna";"Atacama";"Vallenar"
"1061";3;"Atacama";3302;"Alto del Carmen";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1014299,4375;"comuna";"Atacama";"Alto del Carmen"
"1062";3;"Atacama";3303;"Freirina";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1126487,75;"comuna";"Atacama";"Freirina"
"1063";3;"Atacama";3304;"Huasco";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1312662,125;"comuna";"Atacama";"Huasco"
"1064";4;"Coquimbo";4101;"La Serena";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1324366,125;"comuna";"Coquimbo";"La Serena"
"1065";4;"Coquimbo";4102;"Coquimbo";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1172608,25;"comuna";"Coquimbo";"Coquimbo"
"1066";4;"Coquimbo";4103;"Andacollo";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1216794,625;"comuna";"Coquimbo";"Andacollo"
"1067";4;"Coquimbo";4104;"La Higuera";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";956427,6875;"comuna";"Coquimbo";"La Higuera"
"1068";4;"Coquimbo";4105;"Paiguano";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";911138,1875;"comuna";"Coquimbo";"Paiguano"
"1069";4;"Coquimbo";4106;"Vicuña";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";958072,5625;"comuna";"Coquimbo";"Vicuña"
"1070";4;"Coquimbo";4201;"Illapel";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1175386,75;"comuna";"Coquimbo";"Illapel"
"1071";4;"Coquimbo";4202;"Canela";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1021624,5625;"comuna";"Coquimbo";"Canela"
"1072";4;"Coquimbo";4203;"Los Vilos";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1027944,375;"comuna";"Coquimbo";"Los Vilos"
"1073";4;"Coquimbo";4204;"Salamanca";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1171363,25;"comuna";"Coquimbo";"Salamanca"
"1074";4;"Coquimbo";4301;"Ovalle";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1009993,625;"comuna";"Coquimbo";"Ovalle"
"1075";4;"Coquimbo";4302;"Combarbalá";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1008543,4375;"comuna";"Coquimbo";"Combarbalá"
"1076";4;"Coquimbo";4303;"Monte Patria";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";913079,3125;"comuna";"Coquimbo";"Monte Patria"
"1077";4;"Coquimbo";4304;"Punitaqui";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1075026,375;"comuna";"Coquimbo";"Punitaqui"
"1078";4;"Coquimbo";4305;"Río Hurtado";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1080027,5;"comuna";"Coquimbo";"Río Hurtado"
"1079";5;"Valparaíso";5101;"Valparaíso";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1060622,125;"comuna";"Valparaíso";"Valparaíso"
"1080";5;"Valparaíso";5102;"Casablanca";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1027027,5;"comuna";"Valparaíso";"Casablanca"
"1081";5;"Valparaíso";5103;"Concón";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1547840;"comuna";"Valparaíso";"Concón"
"1082";5;"Valparaíso";5104;"Juan Fernández";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1116751,375;"comuna";"Valparaíso";"Juan Fernández"
"1083";5;"Valparaíso";5105;"Puchuncaví";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1047155,0625;"comuna";"Valparaíso";"Puchuncaví"
"1084";5;"Valparaíso";5107;"Quintero";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1078549,25;"comuna";"Valparaíso";"Quintero"
"1085";5;"Valparaíso";5109;"Viña del Mar";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1197169,25;"comuna";"Valparaíso";"Viña del Mar"
"1086";5;"Valparaíso";5201;"Isla de Pascua";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1191589,875;"comuna";"Valparaíso";"Isla de Pascua"
"1087";5;"Valparaíso";5301;"Los Andes";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1230822,25;"comuna";"Valparaíso";"Los Andes"
"1088";5;"Valparaíso";5302;"Calle Larga";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1180917;"comuna";"Valparaíso";"Calle Larga"
"1089";5;"Valparaíso";5303;"Rinconada";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1250699,125;"comuna";"Valparaíso";"Rinconada"
"1090";5;"Valparaíso";5304;"San Esteban";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1189367,5;"comuna";"Valparaíso";"San Esteban"
"1091";5;"Valparaíso";5401;"La Ligua";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";945295,875;"comuna";"Valparaíso";"La Ligua"
"1092";5;"Valparaíso";5402;"Cabildo";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1027099,1875;"comuna";"Valparaíso";"Cabildo"
"1093";5;"Valparaíso";5403;"Papudo";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1014764,9375;"comuna";"Valparaíso";"Papudo"
"1094";5;"Valparaíso";5404;"Petorca";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";961686,25;"comuna";"Valparaíso";"Petorca"
"1095";5;"Valparaíso";5405;"Zapallar";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1165782,25;"comuna";"Valparaíso";"Zapallar"
"1096";5;"Valparaíso";5501;"Quillota";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1062666,5;"comuna";"Valparaíso";"Quillota"
"1097";5;"Valparaíso";5502;"Calera";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1026519,125;"comuna";"Valparaíso";"Calera"
"1098";5;"Valparaíso";5503;"Hijuelas";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";972401,5625;"comuna";"Valparaíso";"Hijuelas"
"1099";5;"Valparaíso";5504;"La Cruz";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1320804,625;"comuna";"Valparaíso";"La Cruz"
"1100";5;"Valparaíso";5506;"Nogales";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1127198,375;"comuna";"Valparaíso";"Nogales"
"1101";5;"Valparaíso";5601;"San Antonio";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";994866,1875;"comuna";"Valparaíso";"San Antonio"
"1102";5;"Valparaíso";5602;"Algarrobo";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1176621;"comuna";"Valparaíso";"Algarrobo"
"1103";5;"Valparaíso";5603;"Cartagena";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";896533,0625;"comuna";"Valparaíso";"Cartagena"
"1104";5;"Valparaíso";5604;"El Quisco";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";939749,5;"comuna";"Valparaíso";"El Quisco"
"1105";5;"Valparaíso";5605;"El Tabo";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1047147,0625;"comuna";"Valparaíso";"El Tabo"
"1106";5;"Valparaíso";5606;"Santo Domingo";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1288956,75;"comuna";"Valparaíso";"Santo Domingo"
"1107";5;"Valparaíso";5701;"San Felipe";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1038287,1875;"comuna";"Valparaíso";"San Felipe"
"1108";5;"Valparaíso";5702;"Catemu";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";989398,0625;"comuna";"Valparaíso";"Catemu"
"1109";5;"Valparaíso";5703;"Llaillay";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1039639,625;"comuna";"Valparaíso";"Llaillay"
"1110";5;"Valparaíso";5704;"Panquehue";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";907864,25;"comuna";"Valparaíso";"Panquehue"
"1111";5;"Valparaíso";5705;"Putaendo";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";942365,75;"comuna";"Valparaíso";"Putaendo"
"1112";5;"Valparaíso";5706;"Santa María";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";916123,5625;"comuna";"Valparaíso";"Santa María"
"1113";5;"Valparaíso";5801;"Quilpué";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1149107,75;"comuna";"Valparaíso";"Quilpué"
"1114";5;"Valparaíso";5802;"Limache";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1007720,8125;"comuna";"Valparaíso";"Limache"
"1115";5;"Valparaíso";5803;"Olmué";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";984919,5;"comuna";"Valparaíso";"Olmué"
"1116";5;"Valparaíso";5804;"Villa Alemana";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1124062,75;"comuna";"Valparaíso";"Villa Alemana"
"1117";NA;"Libertador General Bernardo O'Higgins";6101;"Rancagua";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1170726,375;"comuna";"O'Higgins";"Rancagua"
"1118";NA;"Libertador General Bernardo O'Higgins";6102;"Codegua";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";971047,8125;"comuna";"O'Higgins";"Codegua"
"1119";NA;"Libertador General Bernardo O'Higgins";6103;"Coinco";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1076689,875;"comuna";"O'Higgins";"Coinco"
"1120";NA;"Libertador General Bernardo O'Higgins";6104;"Coltauco";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";922536,0625;"comuna";"O'Higgins";"Coltauco"
"1121";NA;"Libertador General Bernardo O'Higgins";6105;"Doñihue";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1015996,9375;"comuna";"O'Higgins";"Doñihue"
"1122";NA;"Libertador General Bernardo O'Higgins";6106;"Graneros";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";988815,4375;"comuna";"O'Higgins";"Graneros"
"1123";NA;"Libertador General Bernardo O'Higgins";6107;"Las Cabras";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";816119,9375;"comuna";"O'Higgins";"Las Cabras"
"1124";NA;"Libertador General Bernardo O'Higgins";6108;"Machalí";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1734573;"comuna";"O'Higgins";"Machalí"
"1125";NA;"Libertador General Bernardo O'Higgins";6109;"Malloa";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";844492,625;"comuna";"O'Higgins";"Malloa"
"1126";NA;"Libertador General Bernardo O'Higgins";6110;"Mostazal";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";936926,1875;"comuna";"O'Higgins";"Mostazal"
"1127";NA;"Libertador General Bernardo O'Higgins";6111;"Olivar";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";1060834,25;"comuna";"O'Higgins";"Olivar"
"1128";NA;"Libertador General Bernardo O'Higgins";6112;"Peumo";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";831747,3125;"comuna";"O'Higgins";"Peumo"
"1129";NA;"Libertador General Bernardo O'Higgins";6113;"Pichidegua";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";786368,625;"comuna";"O'Higgins";"Pichidegua"
"1130";NA;"Libertador General Bernardo O'Higgins";6114;"Quinta de Tilcoco";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";880521,75;"comuna";"O'Higgins";"Quinta de Tilcoco"
"1131";NA;"Libertador General Bernardo O'Higgins";6115;"Rengo";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";909103,5;"comuna";"O'Higgins";"Rengo"
"1132";NA;"Libertador General Bernardo O'Higgins";6116;"Requínoa";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";988049,5;"comuna";"O'Higgins";"Requínoa"
"1133";NA;"Libertador General Bernardo O'Higgins";6117;"San Vicente";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";927975,5625;"comuna";"O'Higgins";"San Vicente"
"1134";NA;"Libertador General Bernardo O'Higgins";6201;"Pichilemu";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";943864,125;"comuna";"O'Higgins";"Pichilemu"
"1135";NA;"Libertador General Bernardo O'Higgins";6202;"La Estrella";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";949810,8125;"comuna";"O'Higgins";"La Estrella"
"1136";NA;"Libertador General Bernardo O'Higgins";6203;"Litueche";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";897495,375;"comuna";"O'Higgins";"Litueche"
"1137";NA;"Libertador General Bernardo O'Higgins";6204;"Marchihue";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";914231,4375;"comuna";"O'Higgins";"Marchihue"
"1138";NA;"Libertador General Bernardo O'Higgins";6205;"Navidad";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";999612,375;"comuna";"O'Higgins";"Navidad"
"1139";NA;"Libertador General Bernardo O'Higgins";6206;"Paredones";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";746997,5625;"comuna";"O'Higgins";"Paredones"
"1140";NA;"Libertador General Bernardo O'Higgins";6301;"San Fernando";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";970778,25;"comuna";"O'Higgins";"San Fernando"
"1141";NA;"Libertador General Bernardo O'Higgins";6302;"Chépica";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";744522,125;"comuna";"O'Higgins";"Chépica"
"1142";NA;"Libertador General Bernardo O'Higgins";6303;"Chimbarongo";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";801808,625;"comuna";"O'Higgins";"Chimbarongo"
"1143";NA;"Libertador General Bernardo O'Higgins";6304;"Lolol";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";753246,3125;"comuna";"O'Higgins";"Lolol"
"1144";NA;"Libertador General Bernardo O'Higgins";6305;"Nancagua";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";824858,375;"comuna";"O'Higgins";"Nancagua"
"1145";NA;"Libertador General Bernardo O'Higgins";6306;"Palmilla";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";750590,125;"comuna";"O'Higgins";"Palmilla"
"1146";NA;"Libertador General Bernardo O'Higgins";6307;"Peralillo";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";855045,8125;"comuna";"O'Higgins";"Peralillo"
"1147";NA;"Libertador General Bernardo O'Higgins";6308;"Placilla";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";845113,3125;"comuna";"O'Higgins";"Placilla"
"1148";NA;"Libertador General Bernardo O'Higgins";6309;"Pumanque";NA;"Promedio ingreso imponible de asalariados formales dependientes (meses cotizados)";846681,625;"comuna";"O'Higgins";"Pumanque"
